"File","Line","Column","ErrorCode","Message"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\GameOverState.cs","411","26","CS0117","'WaveDirector' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\GameOverState.cs","414","13","CS0103","The name 'PerformanceManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","64","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","78","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","79","30","CS1061","'SceneManager' does not contain a definition for 'QueueScene' and no accessible extension method 'QueueScene' accepting a first argument of type 'SceneManager' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","97","21","CS1501","No overload for method 'Clear' takes 4 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\ModernResourcePipeline.cs","159","32","CS1061","'WeakReference' does not contain a definition for 'TryGetTarget' and no accessible extension method 'TryGetTarget' accepting a first argument of type 'WeakReference' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\ModernResourcePipeline.cs","185","31","CS1061","'WeakReference' does not contain a definition for 'TryGetTarget' and no accessible extension method 'TryGetTarget' accepting a first argument of type 'WeakReference' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","110","36","CS0103","The name '_loadingTimer' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","110","52","CS0103","The name '_loadingDuration' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","115","36","CS1061","'IRenderContext' does not contain a definition for 'MeasureText' and no accessible extension method 'MeasureText' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","116","34","CS1061","'IRenderContext' does not contain a definition for 'ScreenWidth' and no accessible extension method 'ScreenWidth' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","117","33","CS1061","'IRenderContext' does not contain a definition for 'ScreenHeight' and no accessible extension method 'ScreenHeight' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","124","33","CS1061","'IRenderContext' does not contain a definition for 'ScreenWidth' and no accessible extension method 'ScreenWidth' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","125","32","CS1061","'IRenderContext' does not contain a definition for 'ScreenHeight' and no accessible extension method 'ScreenHeight' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","128","74","CS0117","'Color' does not contain a definition for 'Gray' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","136","40","CS1061","'IRenderContext' does not contain a definition for 'MeasureText' and no accessible extension method 'MeasureText' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Scenes\LoadingScene.cs","137","38","CS1061","'IRenderContext' does not contain a definition for 'ScreenWidth' and no accessible extension method 'ScreenWidth' accepting a first argument of type 'IRenderContext' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","107","30","CS0103","The name 'TowerDatabase' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","121","17","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","73","29","CS1729","'Rectangle' does not contain a constructor that takes 4 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","78","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","152","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","95","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","110","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","120","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","131","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","137","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","206","22","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","221","21","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\TowerPlacementPreview.cs","252","36","CS0234","The type or namespace name 'ScreenToWorld' does not exist in the namespace 'SASZombieAssaultTD.Engine.Camera' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","176","68","CS1503","Argument 2: cannot convert from 'System.Numerics.Matrix3x2' to 'System.Numerics.Matrix4x4' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSRegistry.cs","59","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","628","46","CS0117","'EventCategory' does not contain a definition for 'Progression' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","207","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\BlendTree\BlendTreeValidator.cs","600","52","CS1061","'IReadOnlyList<IBlendNode>' does not contain a definition for 'Values' and no accessible extension method 'Values' accepting a first argument of type 'IReadOnlyList<IBlendNode>' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\BlendTree\BlendTreeValidator.cs","620","32","CS0234","The type or namespace name 'Max' does not exist in the namespace 'System.Math' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\BlendTree\BlendTreeValidator.cs","629","32","CS0234","The type or namespace name 'Max' does not exist in the namespace 'System.Math' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\BlendTree\BlendTreeValidator.cs","629","48","CS0234","The type or namespace name 'Max' does not exist in the namespace 'System.Math' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Animation\BlendTree\BlendTreeValidator.cs","629","83","CS0234","The type or namespace name 'Max' does not exist in the namespace 'System.Math' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","649","29","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","651","29","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","111","21","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","113","21","CS0103","The name 'EconomyManager' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","117","21","CS0103","The name 'PlayerLives' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","119","21","CS0103","The name 'PlayerLives' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","123","34","CS0117","'WaveDirector' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","125","34","CS0117","'WaveDirector' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","126","34","CS0117","'WaveDirector' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","130","21","CS0103","The name 'TowerRegistry' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\DifficultySettings.cs","132","21","CS0103","The name 'TowerRegistry' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","713","46","CS0117","'EventCategory' does not contain a definition for 'Progression' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatchOptimizer.cs","326","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Navigation\FlowField.cs","72","24","CS0122","'NavigationGrid.IsInBounds(Vector3Int)' is inaccessible due to its protection level [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Navigation\FlowField.cs","108","41","CS0122","'NavigationGrid.IsInBounds(Vector3Int)' is inaccessible due to its protection level [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Navigation\FlowField.cs","121","41","CS0122","'NavigationGrid.IsInBounds(Vector3Int)' is inaccessible due to its protection level [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Navigation\FlowField.cs","134","41","CS0122","'NavigationGrid.IsInBounds(Vector3Int)' is inaccessible due to its protection level [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveSystem.cs","171","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveSystem.cs","184","21","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveSystem.cs","200","21","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveSystem.cs","207","21","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveSystem.cs","215","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveSystem.cs","222","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveData.cs","132","13","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SaveData.cs","146","17","CS0103","The name 'ModernLoggingSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Rendering\SpriteBatch.cs","45","33","CS7036","There is no argument given that corresponds to the required parameter 'message' of 'ModernLoggingSystem.Log(ModernLoggingSystem.LogLevel, string, string)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
